,frag_smiles
32979,NCC1(C[NH2+])CCCCC1
32980,CSC(C)=NN
32981,Cc1cccc(C)c1NS(C)(=O)=O
32982,Cc1nc(S)nc2ccccc12
32983,CC[NH+]1CC2O[CH]C1C2N
32984,C=C(C)C(C)=O
32985,[CH]NC(=O)C([NH2+]C(C)C)C(C)C
32986,CCN1c2ccccc2CCC1C
32987,C=NNC(=O)CSC
32988,CCC(C)C(NC(N)=O)C([O-])=NC
32989,[CH]NCc1c(F)cccc1OC
32990,O=C(O)C1CCCN(C(=O)O)C1
32991,[CH]NC(=O)c1cc(C)ccc1I
32992,CNc1c(C)nn(CO)c1C
32993,CC1COCC1[NH3+]
32994,CC(C)([NH2+])C1CCOC2(CCC2)C1
32995,CNc1ccc(Cl)c(Cl)c1Cl
32996,[CH]c1ccc(Cl)cc1Cl
32997,Cc1nc2c(O)ncnc2n1C(C)C
32998,[CH]CN1CC(C(N)=O)CC1=O
32999,[CH]C[NH+](C[CH])C1CC(C)CC(C)(C)C1
33000,[CH][NH2+]C(C)c1occc1Br
33001,C=NC1=C(C)CCCC1
33002,CNC(=O)c1ccnc(Cl)c1[N+](=O)[O-]
33003,CCC(C)n1c([O-])c(C)cc(C)c1=O
33004,[CH]Oc1cccnc1C
33005,C[NH2+]Cc1c(C)nn(C)c1OC
33006,C=CC(=O)C(C)[N+]
33007,CN(S)C1CCC([NH3+])CC1
33008,CN(C)C1(C(=N)N)CCc2ccc(O)cc21
33009,CCN(CC)C1CCN(C)C1
33010,CCCNC(=O)CC
33011,CCC([NH3+])(CC)C(N)=O
33012,[CH]Cc1c(C)[nH]c2c(C)cccc12
33013,CC1C2Cc3ccccc3C12
33014,[CH]OC(=O)c1cc(F)cc(F)c1
33015,CC=CS(=O)CC
33016,Cc1ccc(F)c(C(C)N)c1Cl
33017,[CH]C(N)N1C=CC=CC1=[NH+]
33018,CN(C)c1ncnc2c1cnn2C
33019,Cc1nn(C)cc1C=N
33020,[CH]C1CCC(O)(C#C)C1(C)CC
33021,COc1cc(S(N)(=O)=O)ccc1Cl
33022,CCOP(O)(O)=S
33023,C=C(C)NCCC[NH+]
33024,CNc1sc(C(C)=O)c(C)c1C
33025,[CH]CN(CC)c1cccc(Cl)c1C#N
33026,CCC(CC)C(=O)[O-]
33027,CCCN(CCN)S(=O)(=O)N(C)C
33028,CNC(=O)NC(N)=O
33029,CCCn1c(C)nnc1CS
33030,Cc1c(N)nc[nH]c1=O
33031,[CH]C(=O)N(C)S(C)(=O)=O
33032,Cc1nc([N-])ccc1Br
33033,CCN(CC)CC(N)=[NH2+]
33034,CCc1ncnc(NC)c1CC[NH+]
33035,[CH]CN(C)c1ccccc1N
33036,Cc1cc2c(n1C)CC[NH+](C)C2
33037,[CH]C(O)n1c(N)nc2c(=O)[nH]cnc21
33038,SC1CCCc2ccccc21
33039,CC(=O)c1cc(C(C)C)ccc1S
33040,[CH]NC(=O)N1CCNC(=O)C1C
33041,CCC(CC)=C1CCCC([NH3+])C1
33042,[CH]C(O)C(OC=C=C)C([CH])O
33043,CCC([NH3+])c1ccccc1
33044,NS(=O)(=O)CCC[NH2+]
33045,[CH]C(C)N1CC(CC)[NH2+]CC1C
33046,[CH]NS(=O)(=O)c1ccccc1C#N
33047,NCc1cccc2[nH]ccc12
33048,[CH]C[NH+]1CCCC(C(=O)O)C1
33049,CCC(C)(C)NC(N)=S
33050,CC1Cc2ccc(Br)cc2C1Br
33051,CCCN(CC[NH2+])C(CC)CC
33052,CC[NH+]1CCCCC1CCO
33053,Nc1ccc2sc(N)nc2c1
33054,Cn1ncc2c1C[CH]CC2[NH3+]
33055,Cc1cc(N)ncc1[N+](=O)[O-]
33056,C=CC(=O)NC(C)(CC)CS
33057,CC(C)(C)Cc1ccccc1
33058,CC(C)C(C)(CC)C(C)O
33059,Cc1cc(F)cc(Br)c1
33060,CCC1CC1(C)[NH3+]
33061,CC(C)C1=C[CH]CCC1
33062,[CH]C(C)n1c(C)nc2c(C)ccnc21
33063,Cc1cn(C)nc1O
33064,CCC1CCC(C[NH+])N1C(=O)OC
33065,CCN(CC(N)=[NH2+])C(N)=O
33066,CCN(CC)c1nc(O)cc(O)n1
33067,CC[n+]1cc(O)on1
33068,N=C([O-])c1ccc(Br)o1
33069,COC(CN)C(C)NC(C)=O
33070,NC(P)c1ccc(Br)cc1
33071,COC(=O)c1nc(C)cc(N)n1
33072,CCC(C)C(N)N
33073,[CH]NC(NO)c1ccccc1
33074,CN(C)CC1(CO)CCC1
33075,CCn1ccn(C)c1=S
33076,CC1[CH]NC(=O)C(CC(=O)O)N1C(N)=O
33077,[CH]N(N)C1CCCC1
33078,NC(S)c1ccc(O)cc1O
33079,[CH]Cn1nc(C)c2c1CCCC2
33080,CNC1C(=O)NC(=S)N=C1N
33081,Cn1ncc2c(S)ncnc21
33082,COc1ccc(N)cc1S(=O)(=O)N(C)C
33083,CCn1cc(C)c(S(N)(=O)=O)n1
33084,[CH]CNc1cccc(F)c1C(=O)[O-]
33085,COC(=O)C1CCC[NH+](C)C1
33086,CN=C(C)C
33087,COC1(C)CC(N)C1(C)C
33088,[CH]CN(C)C([CH])C
33089,C=C(Br)C(=O)SC
33090,CCC(NC(=O)C(C)C)C(C)N
33091,CC(C)C1CC(O)C(C)(O)CC1C
33092,CC1CN(CCO)C(C)CO1
33093,CC1OC23CC(O)[CH]C(C)(C)C2CCC1O3
33094,[NH2+]Cc1cc(C(=O)[O-])cs1
33095,CCc1ccc(C)nc1N
33096,SOc1cccc(Cl)c1Cl
33097,C[NH2+]C1(C(N)=O)CSCC(C)(C)C1
33098,CC(C)S(=O)c1cc(Cl)cc(Cl)c1
33099,OCCC1CC[NH2+]CC1
33100,NC(=O)c1ncn[n-]1
33101,CCC(CC)N(CC(=N)N)CC(C)S
33102,[CH]Nc1cccnc1OCC
33103,CCC1(CN)C(=O)N(C)c2ccc(O)cc21
33104,Cc1nn(C)c(Cl)c1C(=O)NN
33105,[CH]CC(CC)C(=O)CC[NH+]
33106,CNCc1cccnc1N(C)C
33107,[CH]C(C)C(C(=O)O)C(=O)OCC
33108,CNc1cccc(C(C)=O)c1
33109,CC(C)C(NS(C)(=O)=O)C(N)=O
33110,[CH]OC(=O)c1cccnc1C
33111,COC(=O)N1CCCC(S)C1
33112,OCCC1(CO)CCNCC1
33113,CN(C)c1ccc([O-])nn1
33114,CCOC(=O)C(C#N)=C(C)Cl
33115,Cc1cc(C)c(C(=O)[O-])c(=O)[nH]1
33116,CC(C)CN(C)CC(=N)N
33117,CC(=O)C(NC(=O)CN)C(C)C
33118,CN1CCC(N(C)C(=O)O)C1
33119,C[NH2+]C1c2cc(O)ccc2CCC1S
33120,CC1CNCCN1C(=O)C(C)(C)C
33121,OCc1nccnc1S
33122,[CH]CN(C)c1cccc(F)c1C(=O)[O-]
33123,CCC(O)(CS)c1cccc(F)c1
33124,CNC(=O)c1sc(C)nc1C(F)(F)F
33125,C=C(C)C1CCC(C)(C)[CH]C1O
33126,CC(=O)Nc1cc(F)ccc1C
33127,CCC(C)N1C(=O)C(C)NC(=O)C1(C)C
33128,CCC([NH2+]C)(c1ccccc1)C(C)C
33129,CC(C)c1ccoc1
33130,Cc1nc(N)c2ccccc2n1
33131,C[NH2+]C1CC(C)CCC1C
33132,[CH]NC(=O)c1cc(C)on1
33133,C=NC1SC(C)=C(CC)C1C#N
33134,Nc1ccc(C(=O)[O-])c(F)c1F
33135,COc1c2ccccc2nn1C
33136,CCC(C[NH3+])C(=O)NC(C)(C)C
33137,CCC[NH+](CCN)CC(C)(C)S
33138,CCN(CC(C)(O)C(=O)[O-])C(C)=O
33139,C=CC(SC)C(=O)NCC
33140,CC1COc2ccc(Cl)cc2C1
33141,CC(N)=Nc1ccccc1C
33142,Cc1ccc(C(C[NH+])[NH+](C)C)o1
33143,CC(C)=Cc1ccccc1Br
33144,CC(S)C(=O)N1CCCC1
33145,[N-]c1cccc2nc[nH]c12
33146,NN(P)c1ccccc1
33147,CC(C)(C)Cc1ncccn1
33148,CC(N)c1nncn1C
33149,COC(c1ccsc1)C(C)C
33150,CC1=CC(=O)C=CC1
33151,[CH]CC(=O)N(C(C)C)C(CC)CC
33152,[CH]C(C)C(=O)NC(CC)(CC)CC
33153,C=C1SC(=O)N(CC(N)=O)C1=O
33154,CC1=C(C)C(Cl)N(C)N1
33155,Cn1c[nH+]cc1C[NH+]
33156,[CH][NH+](C)Cc1ccccc1CC
33157,C[NH+]=C(C)N(C)C
33158,CCC(CC)C1CCCN1C(N)=O
33159,[CH]COC(=O)C(CC)(CC)CC
33160,O=C1[CH]C(=O)c2ccccc2N1
33161,CCn1cc(Br)c([N+])n1
33162,CC(C)C(C)SCCO
33163,CNCC1COCC1[NH2+]C
33164,CCCCC(O)C(C)[NH+]
33165,CC[N+](CC)(CC)CCO
33166,O=C(O)C1CCCNC1
33167,COC(CN)c1nccs1
33168,[NH+]CC1=C(N)NCNS1(=O)=O
33169,CC(=O)N(C)c1cc(Cl)ccc1C#N
33170,[CH]CC1(CC)OC1(C(=O)O)C(C)C
33171,COc1ccc(O)cc1N(C(=N)[O-])C(C)=O
33172,[N-]S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1
33173,CC1[CH][NH2+]CC(C)S1
33174,CN1[CH]C(=O)NC(C2CC2)C1=O
33175,[CH]N(C)CN1CCCCC1=O
33176,[CH]C([NH2+])c1ccc(C)c(F)c1
33177,NC(=O)C(=O)c1ccc[nH]1
33178,CCC(CC)(CC)N1C(=O)C(C)NC(=O)C1C
33179,CN(C)C(=O)C1CCCS1
33180,C[NH+](C)Cc1ccsc1
33181,[CH]C(C)(O)C(C)(CCC(=O)O)C(C)O
33182,CCCn1cnnc1C(C)C
33183,C#CCCCO
33184,CC1(C)C[NH+](C2(C(=O)[O-])CC2)C1
33185,[CH]CC(O)(C(C)F)C([CH])(C)C
33186,[CH]Nc1ccccc1C(=O)N(C)C
33187,CCC(CC)OC(C)(CC)C[NH3+]
33188,CSc1nnc(CN)s1
33189,CCN(C(=O)C[NH2+]C)C(C)C
33190,Cc1nc2ccc(Cl)cc2s1
33191,CC(C)Sc1ncccc1Br
33192,[CH]C(C)[NH2+]C1CCS(=O)(=O)C1
33193,[CH]C(C)NC1=[NH+]CCCC1
33194,CCN1CCC([NH+](C)C)C1
33195,CNCc1cc(F)cc(F)c1
33196,CC(C)C(NC(=O)CO)C(C)C
33197,N#CC1COCCN1CCO
33198,CC(=O)Cc1c(Cl)cccc1Cl
33199,CN(C)C1(C(N)=O)CCC[NH2+]C1
33200,CCc1ccc(C(C)N)s1
33201,CSc1nnc(N(C)C)n1CC(C)O
33202,[CH]NC(N=C)c1cc(O)ccc1OC
33203,CC1COCC(C)N1
33204,CCC1(CC)OCCS1
33205,Cc1cnc2c(Br)cnn2c1C
33206,CCc1ccc(C)cc1S(=O)(=O)C(C)C
33207,CCC(=O)N1CC(C)C(C)(C)C1
33208,C[NH2+]C(C1CCOC1)C(C)(C)[NH+]
33209,COc1ccc([N+])nc1Br
33210,CC(C)C(C)C(C)[NH2+]
33211,[CH]C[NH+]1CCC([NH2+])C(C)C1
33212,CC(C)C1CCC([NH2+])C1
33213,CC(C)OC(=O)CN(C)C
33214,CC(=O)Nc1cc(O)ccc1C
33215,C=CC(=O)N1C(=O)CCC1C(=O)[O-]
33216,CC(N)C(C)N(C)C
33217,[N+]c1ccc(OP)cc1
33218,CNS(=O)(=O)C(C)S
33219,[NH2+]C1CCC([N+](=O)[O-])CC1
33220,CC(C)C1CCCC[NH+]1C
33221,[CH]C([NH2+])C1COCCO1
33222,CNC(=O)CC(=C(C)N)C(C)N
33223,CC(CO)OC(=O)C(Cl)(Cl)Cl
33224,[CH]NCC1=NC(=O)CC(S)=N1
33225,CCCNC(C#N)CS
33226,Cc1cn2c(C)c(C)nc2s1
33227,CCn1c(C)cc2occc21
33228,[CH]CN(CC(CC)CN)S(N)(=O)=O
33229,CCC(C)(CS)NC(=O)NN
33230,[CH]N([CH])C(=O)CN(C(C)=O)C(N)=O
33231,NC1CC=CC1
33232,[CH]Oc1c(O)cccc1C=C(C)C
33233,CNCc1cc[nH]c1
33234,CNC(=O)C1CC=CCC1C(=O)[O-]
33235,NC(=O)CN1CC(=O)NC1=O
33236,CCC(C)(C)OC(C)C
33237,CNS(=O)(=O)c1cc(Cl)ccc1C#N
33238,CC(N)=C(C#N)C(=N)S
33239,Cc1ccc2cccnc2c1N(C)C
33240,CCN(C[N+])c1ccccc1
33241,O=C(CO)c1cccc(O)c1
33242,CCC(=O)N1CCCC1C(N)=O
33243,Cc1nnc(C(C)[NH3+])s1
33244,[CH]c1cc(S)cc2c1N(C)CCC2
33245,CNC(=O)c1cccc(C)c1O
33246,[CH]C(=O)Nc1nn(C)cc1C(N)=O
33247,CC(C)N=C(N)O
33248,CC(N)c1ccccc1I
33249,C=CC(=O)C(=C)Br
33250,CNc1nc(C(F)(F)F)ccc1C
33251,CCN1C(=O)C(=N)c2c(Cl)cccc21
33252,CCC1(C(N)=O)CC[NH+](C)C1
33253,[CH]N(C)C(=O)C[NH2+]C(C)(C)C
33254,[CH]Sc1nc(CC)c(C)cc1C
33255,N#Cc1c(Cl)cccc1S(N)(=O)=O
33256,CCCC(C)(CC)C(C)C
33257,[CH]NCc1ccc(C)[nH]1
33258,Cc1ccncc1NC(N)=O
33259,[CH]c1coc2ccc(Br)cc2c1=O
33260,CC(=O)Nc1c(F)c(F)cc(F)c1F
33261,NCC(Cl)=CCl
33262,CC(=N)c1cccc(S(N)(=O)=O)c1
33263,CN1CC(C)OCC1CC
33264,[CH][NH2+]Cc1cc(C)on1
33265,CC1C[CH]C(N)C(C)C1
33266,CNc1cnnc([O-])n1
33267,CC([NH+])c1nccn1C
33268,CC(O)C(=O)C(C)(C)C
33269,CCSC1=NC(C)CS1
33270,[CH]C1C2C(C)=C(C)C(C1([CH])O)C21CCCC1
33271,CCC(C(N)=O)C(=O)[O-]
33272,[CH]C(C)(C)C(=O)NC1C(C)[CH]C1(C)C
33273,[CH][NH+](C)Cc1nnnn1C(C)C
33274,C[NH2+]CCS(C)=O
33275,[CH]C1[CH]C(O)CCC1C
33276,O=C1[CH]CC(=O)c2ccccc21
33277,CC1(C)[NH+]CCN2C(=O)CSC21
33278,N#Cc1ccc(F)cc1C(F)F
33279,[CH]NC1(C([CH])C)C(=O)Nc2ccc(Cl)cc21
33280,NC(=O)Cn1ccc(N)n1
33281,CC1(O)[CH]C(O)C(CO)=CC1O
33282,CCC1CCCCC1[NH+](C)C
33283,[NH+]=Cc1ccccc1
33284,[CH][NH+]1CCCC1C(=O)O
33285,CC(O)C(=O)NC(C#N)C(C)(C)C
33286,CC([CH])CCC(C)(O[CH])OO
33287,CC(O)C(=S)NN
33288,CCC(CN)c1nnc(C)n1CC
33289,[CH]C(=O)Nc1cc(Br)ccc1F
33290,CCC(CC)C1CN(C)CC[NH2+]1
33291,NC(=O)N1CCC(O)(O)CC1
33292,CC(=O)N(C(C)=O)c1c(C)cccc1C
33293,[CH]C(C)(O)c1ccc(O)c(Br)c1
33294,C[NH+](C)CCNC(N)=O
33295,N#CC1(NS)CCCC1
33296,Cc1nnsc1Cl
33297,Cc1ccnc(N)[nH+]1
33298,CC(C)SCC(=O)NN
33299,NC(=O)C1CC2C=CC1C2
33300,CC1CCC(N)C[NH2+]1
33301,CSc1nn(C)c(N)c1S(C)(=O)=O
33302,[CH]C(O)C(C=O)=CCCC
33303,[CH]C1=CC=CC(N)C1
33304,CNc1cc(C(C)(C)C)sc1C
33305,[CH]c1cccc(C(C)[NH2+]C)c1
33306,COc1c(C)cccc1Br
33307,CC1NC(C)(C)C(C)C1C(N)=O
33308,Cc1cc([N+])ccc1C(=O)[O-]
33309,[CH]N(C)C(=O)c1cscn1
33310,CN1CCC(O)(C[NH+])CC1
33311,[CH]C1C=CCN(C(C)=O)C1
33312,CC1CCC(C)([NH3+])C(C)C1
33313,CC(C)c1nnc(S)o1
33314,CCCN(CC#N)CN(C)C
33315,CN(C)c1ccc([N+])cc1C(=O)NO
33316,COC(=O)c1cc(C)[nH]n1
33317,[CH]CN(CC)C(CC)C(N)=[NH2+]
33318,[CH]C(=O)N1CCS(=O)CC1
33319,CC(C)OC1CCCCC1
33320,C=C1SCC(C(CC)C(=C)Cl)S1
33321,CSc1nnc2ccc(C)cn12
33322,C#Cc1cccc(NS)c1
33323,CC(N)C(=O)NC(C(=O)[O-])C(C)C
33324,CC1(C)CC(N)c2ccccc2O1
33325,CCn1c(C2CC2)n[nH]c1=S
33326,CC1=C(C(C)[NH+](C)C)C(C)N=N1
33327,CC(C)C[NH+]1CCCC1C[NH2+]
33328,C=Cc1cc(C)c(C)cc1C
33329,[CH]OC(=O)OCC
33330,CNc1ccc(Cl)cc1NC(C)C
33331,CN(C)c1ccc([N-])cc1F
33332,NCN1CCSC1=S
33333,Cc1ccc(N(C)C)c(NS(C)(=O)=O)c1
33334,CNC1COC(C)(C)C1
33335,Cc1cn(CC(N)=O)cn1
33336,[CH]Sc1ccccc1[NH+]
33337,CC1CC([NH3+])CC(C)N1
33338,Cc1ccc2c(c1)CCN2
33339,[NH+]C1C=CC=CN1
33340,CNc1ccc(I)c(C)n1
33341,CC1CCN(CCN)C1
33342,CCC1C(=O)OCCN1CC
33343,[CH]C(C)C[NH+](C)CC(C)O
33344,Cc1cc(C(N)C(=O)O)ccn1
33345,CC[NH+](c1cc(C)cc(C)c1)C(C)C
33346,[CH]Cc1cc(CN)ccc1O
33347,CCC1(C)OC(=O)N(NC)C1(C)O
33348,CC(O)C(=O)N1CCSCC1
33349,[CH]C(C)(C)C1CCOC(CC)(CO)C1
33350,C[NH+](C)C1CCCC(N)(C(N)=O)C1
33351,COC1(OC)CCCCC1C
33352,Cc1ccc2sc(N)nc2c1C
33353,CN(C)c1ccnc(N(C)C)n1
33354,CNC(=O)c1cscc1C
33355,C[NH2+]C(c1ccsc1)C(C)(C)N
33356,[CH]C(C)NC(=O)C([NH3+])(CC)CO
33357,CCOC(=O)C(N)CS
33358,NNC(=O)c1nccnc1N
33359,[N-]c1ccc(F)cc1Cl
33360,Cc1ccn(CC(=O)[O-])n1
33361,Cc1cccc(C)c1C(=O)NN
33362,[CH]n1nnnc1NC
33363,[CH]CC[NH+](C)CC=C
33364,CCN(CC)c1nc(C)cc(C)c1C#N
33365,CC1[CH][NH2+]CCC1=O
33366,COCc1ccco1
33367,Cc1nnc(CS(C)(=O)=O)n1C(C)C
33368,[CH]SC1=NCC(C)C(C)=N1
33369,[N+]c1cc(CO)cs1
33370,[CH]CS(=O)c1cnccn1
33371,NCc1c(O)ccc2c1CCCC2
33372,[CH]NC(C)=C1C(=O)NCNC1=O
33373,C[NH2+]C(CO)C1CCCC(S)C1
33374,[CH]CC(O)COC
33375,CC=C[NH+]1CCCCC1
33376,[CH]Cn1c(=O)ccn(CC)c1=O
33377,CCC1CCCC[NH+]1C1(C[NH3+])CCC1
33378,CN(S)C1CCC(C)(C)CC1
33379,[CH]c1cc(C(F)(F)F)c(CN)cn1
33380,Cc1cc(Cl)cn1C
33381,CCCn1cc(C)cn1
33382,CCc1nc(C)sc1NC(C)=O
33383,CC(CS)C(=O)NN
33384,CCC(=CC(=O)NN)CC
33385,CCCN(CC(C)S)C(=O)NC
33386,O=Cc1c(F)cncc1I
33387,COc1ccsc1C[NH+]
33388,CCCN1CCOCC1=O
33389,[CH]CN(C[CH])S(=O)(=O)N(C[CH])CC
33390,CC1(C)CN(C(=O)C(C)(C)C)CCS1
33391,Sc1ccc2c(c1)CCN2S
33392,[CH]CN1C(=O)NC(CC)(CC)C1=O
33393,[CH]c1ncc(C(C)(C)C)o1
33394,[CH]C(N)C=O
33395,CNC(=O)C=CC(=O)O
33396,CCC(=O)C(C)N(C)C
33397,CCC(C)C(C)[NH+](C)C
33398,NC=C1C=CC(=O)C(Br)=C1
33399,[CH]c1ccc(CC)[nH]c1=O
33400,Cc1nc(N)sc1C(C)[NH2+]
33401,Cc1cccc(C[NH+](C)C)c1
33402,CCc1nn(C)c(CC)c1C[NH+](C)C
33403,CNc1ccnc(Cl)n1
33404,[CH]C(=N)c1ccccc1[N+]
33405,CCC(=O)NC(CN)C(C)C
33406,Cc1[nH+]ccn1C(C)C(C)C
33407,CCc1cccn1CCS
33408,CCC(CC)C(=NO)C(F)(F)F
33409,[CH]C(C)C(C=C)C(C)=CC
33410,CCN(C)C(=O)C(CS)N(C)C
33411,Cc1ccc(N)cc1CN
33412,CC1(C)CC=CC(=NN)C1
33413,CCSC(C)C
33414,Cc1ccc(C[NH+])nc1
33415,[CH]c1cc(C)c(N=[NH+])cc1NC
33416,[CH][NH+](C)Cc1c(C(C)C)nn(C)c1Cl
33417,Cc1nnc(C(C)O)o1
33418,Cc1cc(N)ccc1C=O
33419,O=[N+]([O-])c1ccc(S)c([N+](=O)[O-])c1
33420,CC(C)[NH+]1C[CH]NCC1C
33421,NC1CCSc2c(Cl)cccc21
33422,CC([NH2+])Cn1ccnc1
33423,CCC(CC)(C(N)=O)N1CCOCC1
33424,[CH]N(C)C1CC[NH+](C)C1
33425,CCC1CCC(N)CC1
33426,CNc1ncnn1C
33427,C=CC(NC)C1([NH+](C)C)CCCCC1
33428,CC1=C(C(N)=O)CC(C)O1
33429,CCCn1cc[nH+]c1CC
33430,CC1C[NH+]CCC1N(C)C(N)=O
33431,CC1=C(N)[NH+]=NC1N
33432,CS(=O)(=O)c1ccc(N)c(S(N)(=O)=O)c1
33433,[CH]C(C)C(=O)NC(CC)(CC)C(=O)[O-]
33434,CCC(C(=O)O)c1nnc(C)n1C(C)C
33435,CCC(c1cncc(N)n1)N(C)C
33436,CCOc1cc(O)ncn1
33437,Cn1ccc(C[NH2+])cc1=O
33438,CCC(CC)(NC=O)C(N)=O
33439,CN(C)C1(CO)CC(C)(C)OC1(C)C
33440,C=C(C)Nc1ccccc1N
33441,C=CC[NH+](C)C(CC)C(C)C
33442,[CH]N(C)C(CC)C[NH2+]C(C)(C)C
33443,N=C(O)c1ccccc1S
33444,CCCN1C(=O)CNC1=O
33445,[CH]C(C)C(=O)NC(C)(C)C(=N)N
33446,[CH]Sc1nnc(C)c(=O)n1N
33447,[CH]c1[nH]c2ccc(O)cc2c1CC
33448,[CH]C(=O)N(c1ccccc1)C(C)C
33449,[CH]CN(C)C=C
33450,CC(C)Oc1cccnc1
33451,O=c1ccc(Br)c[nH]1
33452,Cc1ccc(C(=O)[O-])c(O)n1
33453,CC(=O)N1CCC(F)(F)CC1
33454,[CH]c1ccc2[nH]c(=O)oc2c1
33455,[CH]CC1OC(=O)C(C)(C)C1[CH]
33456,CC(C)n1cc(N(C)C)cn1
33457,C=Nc1nnc(C)s1
33458,[CH]CC([NH2+]C(C)CO)C([CH])C
33459,Cc1nc(C(NS)C(C)C)n[nH]1
33460,Cc1cnc(CNS)o1
33461,CCCSC(N)=[NH2+]
33462,[CH]C([NH3+])CCC(C)(C)C
33463,CC(C)CS(=O)(=O)NC(C)C
33464,CCC(NC)C([NH+])O
33465,Cc1ccc(C#N)c(S)n1
33466,CCC1(C)CCCCO1
33467,[NH+]Cc1ccc(S(N)(=O)=O)o1
33468,CC(C[NH2+])CS
33469,CC(C)n1cc[nH+]c(N(C)C)c1=O
33470,[CH]C(C)N(C(C)=O)c1cccc(Cl)c1
33471,CC(C)CC1CCN(C)C1
33472,CC(C)Oc1ccc[nH+]c1N
33473,CC(=O)NC1C=CC(C)C1
33474,CCC1(CC)NCCc2[nH]c[nH+]c21
33475,NC(=O)c1ccc(F)c(I)c1
33476,CCC(O)(c1ccnn1C)C(C)(C)C
33477,OCc1cccc(O)c1
33478,C=CC([NH+]=N)c1cccc(O)c1
33479,CN(C)S(=O)(=O)c1c(N)cccc1Cl
33480,CC(CN1C(=O)CS1(=O)=O)C(=O)[O-]
33481,C=NC(=O)C(C)O
33482,CNc1c(C)c(C)c(C)n1CC(C)O
33483,CSc1ccccc1C[NH+](C)C
33484,CC(C)(O)C(=O)OC
33485,CCc1ccsc1CNC
33486,CN(C)S(=O)(=O)c1cccc(Br)c1
33487,C=CCC(C)(CCC)C(=O)[O-]
33488,C[NH2+]C(C)(CN)C1CC1
33489,[CH]NC(=O)c1cc[n+]cc1
33490,CCC1(C[NH+])CCN(C(C)=O)C1
33491,CC1[CH][N+]([O-])=C(CN)C(CN(C)C)=[N+]1[O-]
33492,[CH]CC(CC)N1CCCC(C)C1
33493,[CH]C(C)OC1CCCC1
33494,CNCCOC(N)=O
33495,Cc1noc(CC(C)[NH3+])n1
33496,[CH]CC1(C(=O)[O-])CCc2ccccc21
33497,[CH]C(C)CC[NH+](C)CC
33498,CNc1n[nH]c(=O)[nH]c1=O
33499,CCCC1=C(C)C(C)N=C1C
33500,[CH]CN(CC)c1cncc(S)n1
33501,C[NH+](C)CCCS(C)=O
33502,Cc1csc2ccccc12
33503,CC[NH+](C)CN
33504,[CH]C([NH3+])C[NH+]1CC(C)C(C)C1
33505,COc1ncccc1CN
33506,[CH]C(=O)c1c(C)cc(C)cc1C
33507,CC(N)Cn1ccnc1
33508,C=C1SC(=S)N(C(CC)CC)C1=O
33509,[NH2+]C1CCSCC1
33510,[CH]C(C)N(CC)CCSC
33511,CC[NH+](CC)C1CCCNC1
33512,CN(C)c1ccc(Cl)c(C(=O)[O-])c1
33513,[CH]C1C(C)C(=O)OC1(C)C
33514,[CH]CN(c1ccccc1)C(C)C
33515,CC(=O)N(C(=N)[O-])c1cccc(O)c1
33516,[CH]Nc1nc(CC)ncc1C
33517,[CH]C([NH2+])CC
33518,CC(O)C[NH+]
33519,Cn1cc(Br)c(=O)n(C)c1=O
33520,C[NH+](C)Cc1cc(N)[nH]n1
33521,[CH]C[NH+]1CCC(CN)C1
33522,CC1C2C=CC(C2)C1S(C)(=O)=O
33523,NNc1ncc(Cl)cc1Cl
33524,CC[N+](CC)(CC)CC(O)CO
33525,[N+]c1ccc(NS)c(O)c1
33526,[CH]N(C)C(=O)NCC#C
33527,Cc1ncc(CON)s1
33528,CCC(c1ccccc1)C(F)(F)F
33529,CCN(c1ccccc1C)C(C)C
33530,CC(C)N1C=C(C(N)=O)NN1
33531,COC(C(C)C)C1CCOCC1
33532,CCNC(C#N)CC(N)=O
33533,[NH3+]CC1CCN(S)CC1
33534,CC(C)Nc1ncccc1C#N
33535,[CH]N1C(=O)c2ccccc2S1(=O)=O
33536,CC(C)c1c(O)nc(S)[nH]c1=O
33537,[CH]NCc1cccc(Br)c1
33538,COCCCCO
33539,CCC(C)C(O)CO
33540,Cc1cc(C(C)N)c(C)n1C
33541,[CH]C(C)CC(=O)N(CC)CC
33542,CCC1(CC)C(=O)N(C)c2ccccc21
33543,CC(C)N(C(=O)C1C(C)(C)C1(C)C)C(C)S
33544,NOCC(N)=O
33545,CC(N)C[NH2+]CC(C)O
33546,CCC(c1cccc(C)c1C)C(C)C
33547,CCS(=O)(=O)CCC(N)=O
33548,[CH]NC(=O)C(C)(C)[NH3+]
33549,C=C(C)C1(C(=O)O)C(C)=CN(C)c2ccccc21
33550,CN(C)C(=O)C1([NH3+])CC1
33551,Cc1cc(C)c2c(C)cccc2c1[O-]
33552,CC=C(C=CC(N)=O)CC
33553,CCC(C)C(C[NH2+]C)CC(C)C
33554,[NH+]Cc1ccc(F)cc1Br
33555,C=C1CC(S)C2C(C)CCCC2C1(C)CC
33556,CNC(=S)NN
33557,CCC(CCC[NH+])N(C)S
33558,O=C1COc2ccc(Cl)cc2N1
33559,NCC1CCCC1CO
33560,Cc1nnsc1C(=O)O
33561,Cc1cnc(NC)s1
33562,[CH]C(Br)c1ccc(C)cc1
33563,[CH]c1nc(C[NH2+]C)cc(=O)[nH]1
33564,[CH]c1nc(C(CS)SC)no1
